date,center,resource_code,resource_name,stock_qty,sales_qty,stock_available,pending_FC,stock_expected,stock_processing,stock_readytoship,snap_time,selling_speed,coverage_days
2025-11-02,AMZUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],"4,085",5,4084,1,0,0,0,2025-10-30 23:57,,
2025-11-02,AcrossBUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"4,856",0,,,,,,,,
2025-11-02,AcrossBUS,BA00022,비타민일루미네이팅세럼[30ml/-],60,0,,,,,,,,
2025-11-02,AcrossBUS,BA00023,스위밍풀토너[300ml/-],"10,174",0,,,,,,,,
2025-11-02,AcrossBUS,BA00025,스위밍풀토너패드[220ml|70매/-],3,0,,,,,,,,
2025-11-02,AcrossBUS,BA00026,스위밍풀앰플[50ml/-],66,0,,,,,,,,
2025-11-02,AcrossBUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"2,783",0,,,,,,,,
2025-11-02,AcrossBUS,BA00028,퍼플PDRN포어세럼[30ml/-],"5,603",0,,,,,,,,
2025-11-02,AcrossBUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"1,463",0,,,,,,,,
2025-11-02,AcrossBUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"12,271",0,,,,,,,,
2025-11-02,AcrossBUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"6,267",0,,,,,,,,
2025-11-02,AcrossBUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"4,542",0,,,,,,,,
2025-11-02,AcrossBUS,BA10001,(AMZ)토너[300ml/-],24,0,,,,,,,,
2025-11-02,AcrossBUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],6,0,,,,,,,,
2025-11-02,AcrossBUS,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],3,0,,,,,,,,
2025-11-02,AcrossBUS,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,,,
2025-11-02,태광KR,BA00004,클렌저[200ml/-],7,0,,,,,,,,
2025-11-02,태광KR,BA00010,딥크림[70ml/-],2,0,,,,,,,,
2025-11-02,태광KR,BA00012-1,클렌징오일[200ml]_펌프,132,0,,,,,,,,
2025-11-02,태광KR,BA00019,데일리글로우클렌저[210ml/-],"1,230",0,,,,,,,,
2025-11-02,태광KR,BA00021,바쿠치올플럼핑세럼[30ml/-],"272,537",0,,,,,,,,
2025-11-02,태광KR,BA00022,비타민일루미네이팅세럼[30ml/-],"91,494",0,,,,,,,,
2025-11-02,태광KR,BA00023,스위밍풀토너[300ml/-],"120,791",0,,,,,,,,
2025-11-02,태광KR,BA00024,스위밍풀토너[155ml/-],"112,875",0,,,,,,,,
2025-11-02,태광KR,BA00025,스위밍풀토너패드[220ml|70매/-],"46,289",0,,,,,,,,
2025-11-02,태광KR,BA00026,스위밍풀앰플[50ml/-],"20,070",0,,,,,,,,
2025-11-02,태광KR,BA00027,퍼플라이스포어팩클렌저[130g/-],"26,067",0,,,,,,,,
2025-11-02,태광KR,BA00028,퍼플PDRN포어세럼[30ml/-],"68,029",0,,,,,,,,
2025-11-02,태광KR,BA00029,퍼플라이스포어클렌징오일[200ml/-],"28,527",0,,,,,,,,
2025-11-02,태광KR,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"8,835",0,,,,,,,,
2025-11-02,태광KR,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"18,961",0,,,,,,,,
2025-11-02,태광KR,BA00033,스위밍풀토너[샤쉐|2ml/-],"18,611",0,,,,,,,,
2025-11-02,태광KR,BA00033_SET,스위밍풀토너[2ml|100EA|샤쉐/-],54,0,,,,,,,,
2025-11-02,태광KR,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"18,729",0,,,,,,,,
2025-11-02,태광KR,BA00034_SET,바쿠치올플럼핑세럼[2ml|100EA|샤쉐/-],1,0,,,,,,,,
2025-11-02,태광KR,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"8,740",0,,,,,,,,
2025-11-02,태광KR,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"2,669",0,,,,,,,,
2025-11-02,태광KR,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],318,0,,,,,,,,
2025-11-02,태광KR,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],353,0,,,,,,,,
2025-11-02,태광KR,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"3,996",0,,,,,,,,
2025-11-02,태광KR,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"16,587",0,,,,,,,,
2025-11-02,태광KR,BA00041_SET,비타민일루미네이팅세럼[2ml|100EA|샤쉐/-],30,0,,,,,,,,
2025-11-02,태광KR,BA00042,콜라겐 하이드로겔 마스크[10EA|30g/타이트업],157,0,,,,,,,,
2025-11-02,태광KR,BA00043,콜라겐 하이드로겔 마스크[10EA|30g/글로우업],200,0,,,,,,,,
2025-11-02,태광KR,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"14,942",0,,,,,,,,
2025-11-02,태광KR,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"124,266",0,,,,,,,,
2025-11-02,태광KR,BA00046,히알토인플러딩세럼[30ml/히알토인],"99,799",0,,,,,,,,
2025-11-02,태광KR,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"91,829",0,,,,,,,,
2025-11-02,태광KR,BA00049,(SET)스위밍풀토너스페셜세트[토너|455ml/토너300ml+토너155ml],"2,400",0,,,,,,,,
2025-11-02,태광KR,BA10001,(AMZ)토너[300ml/-],141,0,,,,,,,,
2025-11-02,태광KR,BA10010,(AMZ)딥크림[70ml/-],1,0,,,,,,,,
2025-11-02,태광KR,BA10019,(AMZ)데일리글로우클렌저[210ml/-],29,0,,,,,,,,
2025-11-02,태광KR,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],64,0,,,,,,,,
2025-11-02,태광KR,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,,,
2025-11-03,AMZUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"19,837",332,19480,357,0,0,0,2025-11-03 0:57,,
2025-11-03,AMZUS,BA00022,비타민일루미네이팅세럼[30ml/-],"31,850","2,090",20286,11564,47412,1725,14040,2025-11-03 0:57,,
2025-11-03,AMZUS,BA00023,스위밍풀토너[300ml/-],"15,645",150,11610,4035,0,15,0,2025-11-03 0:57,,
2025-11-03,AMZUS,BA00024,스위밍풀토너[155ml/-],"3,981",8,1453,2528,1890,3996,0,2025-11-03 0:57,,
2025-11-03,AMZUS,BA00025,스위밍풀토너패드[220ml|70매/-],701,13,698,3,0,0,0,2025-11-03 0:57,,
2025-11-03,AMZUS,BA00026,스위밍풀앰플[50ml/-],381,1,166,215,0,0,0,2025-11-03 0:57,,
2025-11-03,AMZUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"4,002",0,4002,0,0,0,0,2025-11-03 0:57,,
2025-11-03,AMZUS,BA00028,퍼플PDRN포어세럼[30ml/-],"1,687",14,1674,13,0,0,0,2025-11-03 0:57,,
2025-11-03,AMZUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"1,962",1,1956,6,0,0,0,2025-11-03 0:57,,
2025-11-03,AMZUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"7,348",6,7344,4,0,0,0,2025-11-03 0:57,,
2025-11-03,AMZUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"11,209",12,11208,1,0,0,0,2025-11-03 0:57,,
2025-11-03,AMZUS,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"1,741",0,1735,6,0,0,0,2025-11-03 0:57,,
2025-11-03,AMZUS,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"1,508",2,1503,5,0,0,0,2025-11-03 0:57,,
2025-11-03,AMZUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"5,207",29,5157,50,0,0,0,2025-11-03 0:57,,
2025-11-03,AMZUS,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"2,899",1,2533,366,0,97,0,2025-11-03 0:57,,
2025-11-03,AMZUS,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"9,390",9,8235,1155,0,0,5076,2025-11-03 0:57,,
2025-11-03,AMZUS,BA00046,히알토인플러딩세럼[30ml/히알토인],"9,069",17,7228,1841,0,0,5076,2025-11-03 0:57,,
2025-11-03,AMZUS,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"3,470",515,0,3470,16956,4987,12960,2025-11-03 0:57,,
2025-11-03,AMZUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],"4,078",4,4077,1,0,0,0,2025-11-03 0:57,,
2025-11-03,AcrossBUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"4,856",0,,,,,,,,
2025-11-03,AcrossBUS,BA00022,비타민일루미네이팅세럼[30ml/-],60,0,,,,,,,,
2025-11-03,AcrossBUS,BA00023,스위밍풀토너[300ml/-],"10,174",0,,,,,,,,
2025-11-03,AcrossBUS,BA00025,스위밍풀토너패드[220ml|70매/-],3,0,,,,,,,,
2025-11-03,AcrossBUS,BA00026,스위밍풀앰플[50ml/-],66,0,,,,,,,,
2025-11-03,AcrossBUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"2,783",0,,,,,,,,
2025-11-03,AcrossBUS,BA00028,퍼플PDRN포어세럼[30ml/-],"5,603",0,,,,,,,,
2025-11-03,AcrossBUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"1,463",0,,,,,,,,
2025-11-03,AcrossBUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"12,271",0,,,,,,,,
2025-11-03,AcrossBUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"6,267",0,,,,,,,,
2025-11-03,AcrossBUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"4,542",0,,,,,,,,
2025-11-03,AcrossBUS,BA10001,(AMZ)토너[300ml/-],24,0,,,,,,,,
2025-11-03,AcrossBUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],6,0,,,,,,,,
2025-11-03,AcrossBUS,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],3,0,,,,,,,,
2025-11-03,AcrossBUS,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,,,
2025-11-03,태광KR,BA00004,클렌저[200ml/-],7,0,,,,,,,,
2025-11-03,태광KR,BA00010,딥크림[70ml/-],2,0,,,,,,,,
2025-11-03,태광KR,BA00012-1,클렌징오일[200ml]_펌프,132,0,,,,,,,,
2025-11-03,태광KR,BA00019,데일리글로우클렌저[210ml/-],"1,230",0,,,,,,,,
2025-11-03,태광KR,BA00021,바쿠치올플럼핑세럼[30ml/-],"272,537",0,,,,,,,,
2025-11-03,태광KR,BA00022,비타민일루미네이팅세럼[30ml/-],"91,494",0,,,,,,,,
2025-11-03,태광KR,BA00023,스위밍풀토너[300ml/-],"120,791",0,,,,,,,,
2025-11-03,태광KR,BA00024,스위밍풀토너[155ml/-],"112,875",0,,,,,,,,
2025-11-03,태광KR,BA00025,스위밍풀토너패드[220ml|70매/-],"46,289",0,,,,,,,,
2025-11-03,태광KR,BA00026,스위밍풀앰플[50ml/-],"20,070",0,,,,,,,,
2025-11-03,태광KR,BA00027,퍼플라이스포어팩클렌저[130g/-],"26,067",0,,,,,,,,
2025-11-03,태광KR,BA00028,퍼플PDRN포어세럼[30ml/-],"68,029",0,,,,,,,,
2025-11-03,태광KR,BA00029,퍼플라이스포어클렌징오일[200ml/-],"28,527",0,,,,,,,,
2025-11-03,태광KR,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"8,835",0,,,,,,,,
2025-11-03,태광KR,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"18,961",0,,,,,,,,
2025-11-03,태광KR,BA00033,스위밍풀토너[샤쉐|2ml/-],"18,611",0,,,,,,,,
2025-11-03,태광KR,BA00033_SET,스위밍풀토너[2ml|100EA|샤쉐/-],54,0,,,,,,,,
2025-11-03,태광KR,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"18,729",0,,,,,,,,
2025-11-03,태광KR,BA00034_SET,바쿠치올플럼핑세럼[2ml|100EA|샤쉐/-],1,0,,,,,,,,
2025-11-03,태광KR,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"8,740",0,,,,,,,,
2025-11-03,태광KR,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"2,669",0,,,,,,,,
2025-11-03,태광KR,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],318,0,,,,,,,,
2025-11-03,태광KR,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],353,0,,,,,,,,
2025-11-03,태광KR,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"3,996",0,,,,,,,,
2025-11-03,태광KR,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"16,587",0,,,,,,,,
2025-11-03,태광KR,BA00041_SET,비타민일루미네이팅세럼[2ml|100EA|샤쉐/-],30,0,,,,,,,,
2025-11-03,태광KR,BA00042,콜라겐 하이드로겔 마스크[10EA|30g/타이트업],157,0,,,,,,,,
2025-11-03,태광KR,BA00043,콜라겐 하이드로겔 마스크[10EA|30g/글로우업],200,0,,,,,,,,
2025-11-03,태광KR,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"14,942",0,,,,,,,,
2025-11-03,태광KR,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"124,266",0,,,,,,,,
2025-11-03,태광KR,BA00046,히알토인플러딩세럼[30ml/히알토인],"99,799",0,,,,,,,,
2025-11-03,태광KR,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"91,829",0,,,,,,,,
2025-11-03,태광KR,BA00049,(SET)스위밍풀토너스페셜세트[토너|455ml/토너300ml+토너155ml],"2,400",0,,,,,,,,
2025-11-03,태광KR,BA10001,(AMZ)토너[300ml/-],141,0,,,,,,,,
2025-11-03,태광KR,BA10010,(AMZ)딥크림[70ml/-],1,0,,,,,,,,
2025-11-03,태광KR,BA10019,(AMZ)데일리글로우클렌저[210ml/-],29,0,,,,,,,,
2025-11-03,태광KR,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],64,0,,,,,,,,
2025-11-03,태광KR,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,,,
2025-11-04,AMZUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"17,765",446,17437,328,0,0,0,2025-11-03 23:56,,
2025-11-04,AMZUS,BA00022,비타민일루미네이팅세럼[30ml/-],"30,239","2,602",20930,9309,57024,4653,0,2025-11-03 23:56,,
2025-11-04,AMZUS,BA00023,스위밍풀토너[300ml/-],"15,549",252,12450,3099,0,84,0,2025-11-03 23:56,,
2025-11-04,AMZUS,BA00024,스위밍풀토너[155ml/-],"4,350",7,2057,2293,0,5508,0,2025-11-03 23:56,,
2025-11-04,AMZUS,BA00025,스위밍풀토너패드[220ml|70매/-],686,13,686,0,0,0,0,2025-11-03 23:56,,
2025-11-04,AMZUS,BA00026,스위밍풀앰플[50ml/-],380,2,196,184,0,0,0,2025-11-03 23:56,,
2025-11-04,AMZUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"4,002",4,4002,0,0,0,0,2025-11-03 23:56,,
2025-11-04,AMZUS,BA00028,퍼플PDRN포어세럼[30ml/-],"1,672",29,1657,15,0,0,0,2025-11-03 23:56,,
2025-11-04,AMZUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"1,960",5,1955,5,0,0,0,2025-11-03 23:56,,
2025-11-04,AMZUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"7,342",14,7338,4,0,0,0,2025-11-03 23:56,,
2025-11-04,AMZUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"11,195",16,11194,1,0,0,0,2025-11-03 23:56,,
2025-11-04,AMZUS,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"1,741",2,1741,0,0,0,0,2025-11-03 23:56,,
2025-11-04,AMZUS,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"1,504",5,1500,4,0,0,0,2025-11-03 23:56,,
2025-11-04,AMZUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"5,174",35,5147,27,0,0,0,2025-11-03 23:56,,
2025-11-04,AMZUS,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"2,898",0,2651,247,0,97,0,2025-11-03 23:56,,
2025-11-04,AMZUS,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"9,376",37,8577,799,5076,108,0,2025-11-03 23:56,,
2025-11-04,AMZUS,BA00046,히알토인플러딩세럼[30ml/히알토인],"9,049",48,8024,1025,5076,0,0,2025-11-03 23:56,,
2025-11-04,AMZUS,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"3,418",565,0,3418,27216,7147,10044,2025-11-03 23:56,,
2025-11-04,AMZUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],"4,074",7,4074,0,0,0,0,2025-11-03 23:56,,
2025-11-04,AcrossBUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"4,856",0,,,,,,,,
2025-11-04,AcrossBUS,BA00022,비타민일루미네이팅세럼[30ml/-],60,0,,,,,,,,
2025-11-04,AcrossBUS,BA00023,스위밍풀토너[300ml/-],"10,174",0,,,,,,,,
2025-11-04,AcrossBUS,BA00025,스위밍풀토너패드[220ml|70매/-],3,0,,,,,,,,
2025-11-04,AcrossBUS,BA00026,스위밍풀앰플[50ml/-],66,0,,,,,,,,
2025-11-04,AcrossBUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"2,783",0,,,,,,,,
2025-11-04,AcrossBUS,BA00028,퍼플PDRN포어세럼[30ml/-],"5,603",0,,,,,,,,
2025-11-04,AcrossBUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"1,463",0,,,,,,,,
2025-11-04,AcrossBUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"12,271",0,,,,,,,,
2025-11-04,AcrossBUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"6,267",0,,,,,,,,
2025-11-04,AcrossBUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"4,542",0,,,,,,,,
2025-11-04,AcrossBUS,BA10001,(AMZ)토너[300ml/-],24,0,,,,,,,,
2025-11-04,AcrossBUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],6,0,,,,,,,,
2025-11-04,AcrossBUS,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],3,0,,,,,,,,
2025-11-04,AcrossBUS,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,,,
2025-11-04,태광KR,BA00004,클렌저[200ml/-],7,0,,,,,,,,
2025-11-04,태광KR,BA00010,딥크림[70ml/-],2,0,,,,,,,,
2025-11-04,태광KR,BA00012-1,클렌징오일[200ml]_펌프,132,0,,,,,,,,
2025-11-04,태광KR,BA00019,데일리글로우클렌저[210ml/-],"1,230",0,,,,,,,,
2025-11-04,태광KR,BA00021,바쿠치올플럼핑세럼[30ml/-],"270,986",0,,,,,,,,
2025-11-04,태광KR,BA00022,비타민일루미네이팅세럼[30ml/-],"99,790",0,,,,,,,,
2025-11-04,태광KR,BA00023,스위밍풀토너[300ml/-],"120,703",0,,,,,,,,
2025-11-04,태광KR,BA00024,스위밍풀토너[155ml/-],"112,821",0,,,,,,,,
2025-11-04,태광KR,BA00025,스위밍풀토너패드[220ml|70매/-],"46,283",0,,,,,,,,
2025-11-04,태광KR,BA00026,스위밍풀앰플[50ml/-],"20,067",0,,,,,,,,
2025-11-04,태광KR,BA00027,퍼플라이스포어팩클렌저[130g/-],"25,875",0,,,,,,,,
2025-11-04,태광KR,BA00028,퍼플PDRN포어세럼[30ml/-],"67,605",0,,,,,,,,
2025-11-04,태광KR,BA00029,퍼플라이스포어클렌징오일[200ml/-],"28,295",0,,,,,,,,
2025-11-04,태광KR,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"8,795",0,,,,,,,,
2025-11-04,태광KR,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"18,921",0,,,,,,,,
2025-11-04,태광KR,BA00033,스위밍풀토너[샤쉐|2ml/-],"18,606",0,,,,,,,,
2025-11-04,태광KR,BA00033_SET,스위밍풀토너[2ml|100EA|샤쉐/-],154,0,,,,,,,,
2025-11-04,태광KR,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"18,724",0,,,,,,,,
2025-11-04,태광KR,BA00034_SET,바쿠치올플럼핑세럼[2ml|100EA|샤쉐/-],101,0,,,,,,,,
2025-11-04,태광KR,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"8,594",0,,,,,,,,
2025-11-04,태광KR,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"2,524",0,,,,,,,,
2025-11-04,태광KR,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],314,0,,,,,,,,
2025-11-04,태광KR,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],353,0,,,,,,,,
2025-11-04,태광KR,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"20,613",0,,,,,,,,
2025-11-04,태광KR,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"16,582",0,,,,,,,,
2025-11-04,태광KR,BA00041_SET,비타민일루미네이팅세럼[2ml|100EA|샤쉐/-],130,0,,,,,,,,
2025-11-04,태광KR,BA00042,콜라겐 하이드로겔 마스크[10EA|30g/타이트업],157,0,,,,,,,,
2025-11-04,태광KR,BA00043,콜라겐 하이드로겔 마스크[10EA|30g/글로우업],200,0,,,,,,,,
2025-11-04,태광KR,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"14,935",0,,,,,,,,
2025-11-04,태광KR,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"124,050",0,,,,,,,,
2025-11-04,태광KR,BA00046,히알토인플러딩세럼[30ml/히알토인],"108,543",0,,,,,,,,
2025-11-04,태광KR,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"91,009",0,,,,,,,,
2025-11-04,태광KR,BA00049,(SET)스위밍풀토너스페셜세트[토너|455ml/토너300ml+토너155ml],"2,400",0,,,,,,,,
2025-11-04,태광KR,BA10001,(AMZ)토너[300ml/-],141,0,,,,,,,,
2025-11-04,태광KR,BA10010,(AMZ)딥크림[70ml/-],1,0,,,,,,,,
2025-11-04,태광KR,BA10019,(AMZ)데일리글로우클렌저[210ml/-],29,0,,,,,,,,
2025-11-04,태광KR,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],64,0,,,,,,,,
2025-11-04,태광KR,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,,,
2025-10-13,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],"31,104",,31104,,,,,,,
2025-10-13,CJ서부US,BA00022,비타민일루미네이팅세럼[30ml/-],"10,044",,10044,,,,,,,
2025-10-13,CJ서부US,BA00023,스위밍풀토너[300ml/-],"35,280",,35280,,,,,,,
2025-10-13,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],"3,000",,3000,,,,,,,
2025-10-13,CJ서부US,BA00026,스위밍풀앰플[50ml/-],539,,539,,,,,,,
2025-10-13,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"5,040",,5040,,,,,,,
2025-10-13,CJ서부US,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"4,320",,4320,,,,,,,
2025-10-13,CJ서부US,BA00046,히알토인플러딩세럼[30ml/히알토인],"4,320",,4320,,,,,,,
2025-10-14,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],"31,104",,31104,,,,,,,
2025-10-14,CJ서부US,BA00022,비타민일루미네이팅세럼[30ml/-],"10,044",,10044,,,,,,,
2025-10-14,CJ서부US,BA00023,스위밍풀토너[300ml/-],"35,280",,35280,,,,,,,
2025-10-14,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],"3,000",,3000,,,,,,,
2025-10-14,CJ서부US,BA00026,스위밍풀앰플[50ml/-],539,,539,,,,,,,
2025-10-14,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"5,040",,5040,,,,,,,
2025-10-14,CJ서부US,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"4,320",,4320,,,,,,,
2025-10-14,CJ서부US,BA00046,히알토인플러딩세럼[30ml/히알토인],"4,320",,4320,,,,,,,
2025-10-15,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],"31,104",,31104,,,,,,,
2025-10-15,CJ서부US,BA00022,비타민일루미네이팅세럼[30ml/-],"10,044",,10044,,,,,,,
2025-10-15,CJ서부US,BA00023,스위밍풀토너[300ml/-],"35,280",,35280,,,,,,,
2025-10-15,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],"3,000",,3000,,,,,,,
2025-10-15,CJ서부US,BA00026,스위밍풀앰플[50ml/-],539,,539,,,,,,,
2025-10-15,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"5,040",,5040,,,,,,,
2025-10-15,CJ서부US,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"4,320",,4320,,,,,,,
2025-10-15,CJ서부US,BA00046,히알토인플러딩세럼[30ml/히알토인],"4,320",,4320,,,,,,,
2025-10-16,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],"31,104",,31104,,,,,,,
2025-10-16,CJ서부US,BA00022,비타민일루미네이팅세럼[30ml/-],"10,044",,10044,,,,,,,
2025-10-16,CJ서부US,BA00023,스위밍풀토너[300ml/-],"35,280",,35280,,,,,,,
2025-10-16,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],"3,000",,3000,,,,,,,
2025-10-16,CJ서부US,BA00026,스위밍풀앰플[50ml/-],539,,539,,,,,,,
2025-10-16,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"5,040",,5040,,,,,,,
2025-10-16,CJ서부US,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"4,320",,4320,,,,,,,
2025-10-16,CJ서부US,BA00046,히알토인플러딩세럼[30ml/히알토인],"4,320",,4320,,,,,,,
2025-10-17,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],"31,104",,31104,,,,,,,
2025-10-17,CJ서부US,BA00022,비타민일루미네이팅세럼[30ml/-],"10,044",,10044,,,,,,,
2025-10-17,CJ서부US,BA00023,스위밍풀토너[300ml/-],"35,280",,35280,,,,,,,
2025-10-17,CJ서부US,BA00025,스위밍풀토너패드[220ml|70매/-],"3,000",,3000,,,,,,,
2025-10-17,CJ서부US,BA00026,스위밍풀앰플[50ml/-],539,,539,,,,,,,
2025-10-17,CJ서부US,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"5,040",,5040,,,,,,,
2025-10-17,CJ서부US,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"4,320",,4320,,,,,,,
2025-10-17,CJ서부US,BA00046,히알토인플러딩세럼[30ml/히알토인],"4,320",,4320,,,,,,,
2025-10-17,CJ서부US,BA00021,바쿠치올플럼핑세럼[30ml/-],"31,104",,31104,,,,,,,
2025-10-17,CJ서부US,BA00022,비타민일루미네이팅세럼[30ml/-],"10,044",,10044,,,,,,,
2025-10-17,CJ서부US,BA00023,스위밍풀토너[300ml/-],"35,280",,35280,,,,,,,
